Feature	Gain	Cover	Frequency
mcaja_ahorro_dolares_tony_ratiomax9	0.00143096488127136	0.00137314521470623	0.00160356347438753
thomebanking_tony_ratiomax9	0.00143090877016802	0.00172337324740787	0.00195991091314031
mcaja_ahorro_dolares_tony_ratioavg9_lag6	0.00142284170018217	0.00202527465884713	0.00178173719376392
mactivos_margen	0.00140901320126216	0.00159716465564096	0.00164810690423163
mcuenta_corriente_ratioavg9	0.00140213530179164	0.0012483237863994	0.00298440979955457
mcuenta_debitos_automaticos_tony	0.00138288367050764	0.00294745823499933	0.00129175946547884
Master_status_tony	0.00137108471067468	0.00319337688696026	0.000712694877505568
cliente_edad_tony_lag6	0.00136662488724759	0.0022316375061885	0.00320712694877506
mprestamos_personales_ratioavg9_lag6	0.00133175006149204	0.00156522715419934	0.000579064587973274
mactivos_margen_tony_ratioavg9	0.00128481773042281	0.00106810531410618	0.00258351893095768
antig_edad_delta6	0.00128262961293994	0.00208883315708566	0.00325167037861915
mrentabilidad_annual_tony_tend9	0.00126805651515996	0.00088135993396159	0.00249443207126949
mrentabilidad_annual_ratiomax9	0.00124792206621157	0.00043045868594896	0.00160356347438753
mcuentas_saldo_tony_ratiomax9	0.00124735031903885	0.000488733011814649	0.00151447661469933
chomebanking_trx_tony	0.00124344387929329	0.00349856849151071	0.00204899777282851
ctarjeta_visa_trx_tony	0.00122777088169638	0.00195062067192017	0.00195991091314031
ccomisiones_mantenimiento_ratioavg9	0.00120144553526738	0.000995585368841127	0.00138084632516704
mprestamos_personales_tony_lag6	0.00116617116638106	0.000357643336348845	0.000311804008908686
ctarjeta_visa_trx_tony_ratiomax9	0.00115199889175021	0.00289153186427955	0.00142538975501114
inter_x_tarje	0.00113631314408187	0.00091229698968718	0.00240534521158129
ctarjeta_visa_debitos_automaticos_tony_delta6	0.00113580840827327	0.00188434896489977	0.00146993318485523
cmobile_app_trx_tony_tend9	0.00113209616886683	0.000933090617247565	0.00289532293986637
Visa_fechaalta	0.00113066066477275	0.00125284616483429	0.00151447661469933
mcuentas_saldo_riesgo_ratioavg9	0.00112803836543392	0.0043367466417794	0.00160356347438753
mrentabilidad_annual_tony_lag6	0.0011082048700791	0.00110208408860694	0.00307349665924276
ccomisiones_mantenimiento_tony	0.00110662988941912	0.00355361083201596	0.00106904231625835
ccaja_seguridad	0.00110616634325208	0.00295725023386937	0.00089086859688196
ctarjeta_visa_trx_tony_tend9	0.00110406000759657	0.000674967255147961	0.00146993318485523
cliente_antiguedad_tony_ratioavg9_delta6	0.00109267623759271	0.00072100667560428	0.00195991091314031
Visa_mpagominimo_tony_tend9	0.00107698973609922	0.00166785578613712	0.00133630289532294
mcuenta_corriente_tony_ratioavg9	0.00105241955101486	0.0022609640262105	0.00271714922048998
Visa_mpagominimo_tend9_lag6	0.00104560821878197	0.000723311702534011	0.00164810690423163
cproductos_tony_ratiomax9	0.0010317833368781	0.000458378397395008	0.00089086859688196
mrentabilidad_annual	0.00102741712177492	0.00034716812400436	0.00124721603563474
mrentabilidad_annual_tony_tend9_lag6	0.00102475342828813	0.00533461702863594	0.00276169265033408
mdescubierto_preacordado_tony_ratiomax9_lag6	0.00101560588998624	3.82021106161709e-05	0.00022271714922049
mrentabilidad_annual_tend9_lag6	0.00100301068727702	0.000705958516841438	0.00204899777282851
mcuenta_debitos_automaticos_r	0.000997249187925154	0.00121717390858513	0.00204899777282851
mcaja_ahorro_dolares_ratioavg9	0.000988775650468966	0.00262476465119345	0.00195991091314031
mvr_Master_mlimitecompra	0.00098670005746948	0.00122746394752254	0.0021826280623608
mcomisiones_otras_ratiomax9	0.000986258305139803	0.000923537633954038	0.00120267260579065
Visa_mpagominimo_tony_tend9_lag6	0.000983897170063301	0.000668142032573991	0.00138084632516704
cplazo_fijo_ratioavg9_delta6	0.000983330472986609	0.0036210805273065	0.00106904231625835
mcuenta_corriente_ratioavg9_delta6	0.000981952125574632	0.000419617128573187	0.00155902004454343
ctrx_quarter_tony_tend9_lag6	0.000978655944974059	0.000941089089797605	0.00133630289532294
mcuenta_corriente_ratiomax9	0.000974811419210357	0.00115686085624939	0.00276169265033408
mactivos_margen_ratioavg9	0.000973856250966323	0.000935461127896891	0.0021826280623608
cproductos	0.000970135009077184	0.00339342492094206	0.00182628062360802
mcomisiones_otras_tony_lag6	0.000962116738092209	0.000947106679829908	0.00182628062360802
mcuentas_saldo_r_delta6	0.000960354609417269	0.000454395532049887	0.00138084632516704
cprestamos	0.000958908694141453	0.000985422295560043	0.000757238307349666
ccomisiones_mantenimiento_tony_tend9_delta6	0.000940346329589047	0.000962517181841174	0.00187082405345212
mcaja_ahorro_dolares_ratiomax9	0.000933661517303537	0.00383736270297269	0.00236080178173719
mcomisiones_mantenimiento_tend9_lag6	0.00092748592690282	0.000878576875878819	0.00178173719376392
mtransferencias_recibidas_tend9	0.000922651154255604	0.00136118461332228	0.00240534521158129
Master_mpagominimo_tony_tend9	0.000920168122549854	0.00255553599043491	0.00120267260579065
mv_mpagominimo	0.000909616201926747	0.000482884951856408	0.00066815144766147
ccallcenter_trx_tony	0.00090385591881811	0.00393890539656052	0.00120267260579065
chomebanking_trx_tend9	0.000894233127290815	0.00104872904527658	0.002271714922049
mtransferencias_emitidas	0.000890381385140904	0.00217714049954809	0.00133630289532294
inter_x_tarje_lag6	0.000882234888465345	0.00109194684501525	0.0021826280623608
Visa_mfinanciacion_limite_tony	0.000873875952421975	0.00119641593327208	0.00195991091314031
Visa_mpagominimo_tend9	0.000863414628814269	0.00217079112533651	0.00169265033407572
mactivos_margen_ratiomax9_lag6	0.000857686500514345	0.000637138401733479	0.00178173719376392
mactivos_margen_tony_ratioavg9_lag6	0.000854243628258655	0.000505290934112589	0.00182628062360802
Visa_mfinanciacion_limite	0.000851089597609635	0.00128379413451315	0.00142538975501114
mcomisiones_otras_ratioavg9	0.000842525475625944	0.000577763949378601	0.00115812917594655
chomebanking_trx_tend9_delta6	0.000841669031971639	0.000762699068474844	0.0021380846325167
cliente_edad_tony_tend9	0.000841418259924196	0.000751181573593478	0.00236080178173719
mcomisiones_mantenimiento_r_lag6	0.000838813221940822	0.000786622817831851	0.00200445434298441
ccomisiones_otras_tony	0.000838505816895308	0.00145695273423719	0.0021380846325167
chomebanking_trx_tony_ratioavg9	0.0008303355334577	0.00273221361249027	0.00129175946547884
mcomisiones_otras_tony_ratioavg9	0.000827118688508343	0.00102695279812383	0.00142538975501114
mcaja_ahorro_dolares_tony_delta6	0.000826987721965322	0.000326843068837519	0.000534521158129176
mcomisiones_mantenimiento_tend9	0.000825195700013638	0.001392728121051	0.00182628062360802
Visa_mpagospesos_tony_tend9_lag6	0.000813936595239702	0.000973675607660096	0.00200445434298441
ctarjeta_visa_trx_tony_delta6	0.000811080206279737	0.0014069300846373	0.00111358574610245
mpagomiscuentas_r	0.000809249171971275	0.000521317710684928	0.00155902004454343
mdescubierto_preacordado_tony_ratiomax9_delta6	0.000807655024227806	0.00070511414065711	0.000757238307349666
mtransferencias_emitidas_tend9	0.000802076884030836	0.00148117516211523	0.00209354120267261
Visa_fultimo_cierre_tony_tend9	0.00080007581781297	0.000506794149275728	0.00173719376391982
mprestamos_personales_r_lag6	0.000799470786593081	0.000904175917062122	0.00195991091314031
mcaja_ahorro_tony_ratioavg9	0.000793365234601297	0.00088203041449055	0.00182628062360802
mrentabilidad_annual_ratioavg9	0.000786368643232642	0.000789779860713196	0.00187082405345212
mcomisiones_mantenimiento_tony_ratiomax9	0.000783448827964246	0.00152469746115003	0.00155902004454343
cliente_edad_tony_ratioavg9_lag6	0.000782904815452882	0.00363651431241807	0.002271714922049
Master_Fvencimiento_tony_tend9_lag6	0.000780705281711881	0.000436328937612175	0.00142538975501114
mcomisiones_mantenimiento_ratioavg9	0.000773357430443556	0.0026892777565443	0.00129175946547884
mcomisiones_otras_tony_tend9	0.000772123977857397	0.000694043390262756	0.00191536748329621
Visa_Fvencimiento_tony_tend9_lag6	0.000766433430226538	0.000660482620172074	0.00200445434298441
ctrx_quarter_ratioavg9_lag6	0.000762166777383853	0.000283014451514402	0.00133630289532294
mactivos_margen_tony_ratiomax9	0.000761173224259706	0.000520239775900713	0.00164810690423163
mdescubierto_preacordado_tony_ratioavg9_delta6	0.000759867282900057	0.00155185028547993	0.00102449888641425
cpayroll_trx_tony_tend9_delta6	0.000759120291575587	0.00217622372747377	0.000846325167037862
mcuenta_corriente_tend9_delta6	0.000757862909537241	0.00106672288002585	0.00200445434298441
mprestamos_personales_tony_ratiomax9_lag6	0.000751676457676566	0.000432733881406431	0.000489977728285078
Visa_cconsumos_tony_ratioavg9	0.000749150144145439	0.000308174387977979	0.000801781737193764
Visa_fechaalta_tony_ratioavg9	0.000748014600512043	0.00181867825290587	0.00169265033407572
ccomisiones_mantenimiento_tony_tend9_lag6	0.00074796426089199	0.000703012477056565	0.000935412026726058
mrentabilidad_annual_tony	0.000745299489215995	0.000967719499564524	0.00129175946547884
mcomisiones_mantenimiento_tony_tend9	0.000744006998713574	0.000763359362647423	0.00173719376391982
cprestamos_personales_tony_tend9_lag6	0.000742591096274664	0.00312020137690238	0.000801781737193764
ctrx_quarter_ratiomax9_lag6	0.000742570731828519	0.000570915807502773	0.00138084632516704
mcomisiones_otras_tend9	0.000741967188471055	0.000686061288642615	0.00200445434298441
mtarjeta_visa_debitos_automaticos_tony_lag6	0.000738092444126543	0.00075727046812045	0.00120267260579065
mrentabilidad_tend9	0.000735374091132477	0.00102873686568434	0.00195991091314031
Visa_Fvencimiento_ratioavg9_delta6	0.000731517533639968	0.000697723575303973	0.00182628062360802
mvr_msaldopesos2	0.000731007537493662	0.000846484032502383	0.00178173719376392
mpasivos_margen	0.000726775236565055	0.000827914668617562	0.00124721603563474
mvr_mpagominimo_lag6	0.000723221649779771	0.000407364033241709	0.00151447661469933
antig_edad	0.000720952358515303	0.00106907301796241	0.00200445434298441
Visa_mlimitecompra_tony_tend9	0.000720803390743142	0.000770925278849696	0.00169265033407572
cliente_antiguedad_ratioavg9_delta6	0.000717883064892889	0.000755904041171576	0.00182628062360802
mplazo_fijo_dolares_tony_ratiomax9	0.000710886635396888	0.00202644245184657	0.000534521158129176
ctrx_quarter_ratiomax9	0.000710689802556722	0.000629374942977095	0.00173719376391982
mactivos_margen_ratiomax9	0.000709763797972598	0.00273962964373437	0.00200445434298441
ctransferencias_recibidas_tend9	0.000707527190443831	0.0026600858419459	0.00195991091314031
mcuenta_corriente_ratioavg9_lag6	0.000706164411268834	0.00069081649808051	0.0021826280623608
mcuentas_saldo_tend9_lag6	0.000701417063193582	0.000584428009242679	0.00124721603563474
mpayroll_tend9_lag6	0.000699713605086071	0.00164407573716477	0.00115812917594655
antig_edad_lag6	0.000697401161456274	0.00124967129582928	0.00164810690423163
ccajas_otras_tony	0.00069621717936169	0.00429080290031338	0.00066815144766147
ccomisiones_mantenimiento_tony_ratioavg9_lag6	0.000693263240733315	0.000788529849265824	0.00120267260579065
mactivos_margen_ratioavg9_lag6	0.000690054801548651	0.000338388939997376	0.00129175946547884
cproductos_tony	0.000686953352144789	0.00268462477446866	0.00240534521158129
mcomisiones_otras_tony_ratiomax9	0.000685111998335629	0.000883689335386947	0.00120267260579065
mcuenta_corriente_delta6	0.000682819087621052	0.0030501472574785	0.00133630289532294
ctarjeta_visa_debitos_automaticos_tony_ratiomax9	0.000680192852161346	0.00072512705676055	0.00102449888641425
mrentabilidad_tony_lag6	0.000678155810697985	0.000324479106560153	0.00115812917594655
ctarjeta_visa_trx_tend9	0.000675559335437712	0.000873590290631689	0.00133630289532294
mactivos_margen_tend9_delta6	0.000675385727423613	0.00109352100087462	0.00160356347438753
Visa_mpagospesos_ratiomax9_lag6	0.000670497100750334	0.000480566464384316	0.00146993318485523
mtransferencias_emitidas_tony_tend9_delta6	0.000670251113501009	0.00141242344111441	0.00146993318485523
mrentabilidad_annual_tend9_delta6	0.000670123607158507	0.00180482589962252	0.0021380846325167
ctarjeta_visa_debitos_automaticos_tony_tend9	0.000669953960476035	0.000563618374550838	0.00106904231625835
mactivos_margen_tony_ratiomax9_delta6	0.000666289205134777	0.000465704934222319	0.00124721603563474
ctransferencias_recibidas_ratioavg9	0.000665412417786011	0.000589957745564002	0.00169265033407572
mrentabilidad_annual_tend9	0.000662020639043943	0.000645162703972914	0.00160356347438753
ctrx_quarter_tony_ratiomax9	0.000661750427177541	0.000697228809422592	0.00146993318485523
Master_mfinanciacion_limite_tony	0.000660934950763162	0.000694155076384509	0.00187082405345212
mtarjeta_visa_consumo_tony_tend9	0.000658364379732444	0.000289419123089197	0.000801781737193764
mextraccion_autoservicio_tony_tend9_lag6	0.000658363599664268	0.00196317826654777	0.00129175946547884
chomebanking_trx_tony_tend9_delta6	0.000658304810976445	0.000505786791389297	0.00164810690423163
mv_Fvencimiento_lag6	0.000653031199731126	0.000454998709867041	0.00146993318485523
Visa_mlimitecompra_tony_tend9_delta6	0.000652231016319497	0.00243387960857516	0.00129175946547884
mrentabilidad_ratiomax9	0.000650737029958098	0.00116367407347477	0.00142538975501114
cliente_antiguedad_tony_ratioavg9	0.000649542862998886	0.000848184062622748	0.00191536748329621
Visa_fechaalta_tony_tend9_delta6	0.000646617472381264	0.000632736804381394	0.00102449888641425
mcomisiones_tend9_delta6	0.000646390299508202	0.000463993990148688	0.00155902004454343
mcomisiones_ratiomax9_lag6	0.000645802811528741	0.00047316935065922	0.00129175946547884
ccomisiones_mantenimiento_tony_tend9	0.00064249619879247	0.00172279262509413	0.000757238307349666
Master_fechaalta_tony_delta6	0.000632492612688925	0.000198776194627891	0.000623608017817372
cliente_antiguedad_tony_ratioavg9_lag6	0.000630725787148749	0.000857692662506328	0.00151447661469933
mtarjeta_visa_debitos_automaticos_tend9	0.00063064321856603	0.00112761146149713	0.00164810690423163
Master_mfinanciacion_limite_tony_ratioavg9_delta6	0.000628384048078708	0.00319475168127331	0.00115812917594655
Visa_cconsumos_tony_tend9_lag6	0.000627980040301665	0.00054442073075635	0.00169265033407572
ctrx_quarter_tony_ratioavg9	0.000623022691931102	0.000734711326720106	0.00142538975501114
ccomisiones_otras_ratioavg9_lag6	0.000621775362750973	0.000392029928903303	0.00160356347438753
mpagomiscuentas_r_lag6	0.000620853190374621	0.000512891047368428	0.00151447661469933
ccomisiones_otras_tony_tend9_lag6	0.00061697738850335	0.000820591405976231	0.00142538975501114
Master_mfinanciacion_limite_tony_tend9	0.00061689477228933	0.000955523884386911	0.00191536748329621
mrentabilidad_ratioavg9_lag6	0.000615839703177772	0.0011728821758451	0.0021380846325167
mcaja_ahorro_ratiomax9_lag6	0.000612319055407219	0.000715826185787462	0.00173719376391982
mcuentas_saldo_tony_ratiomax9_lag6	0.000609883414050904	0.000457259353386824	0.00160356347438753
mtransferencias_recibidas_tend9_lag6	0.000608548236733619	0.000928546774704584	0.00160356347438753
Visa_msaldototal_tony_tend9	0.000607126502690743	0.000785967980635905	0.00111358574610245
Visa_mpagominimo_tony_ratioavg9	0.000606962179130536	0.00118869867691785	0.00169265033407572
Master_Fvencimiento_ratioavg9_lag6	0.000606648855849617	0.000823611660643311	0.00151447661469933
cproductos_tony_lag6	0.000602780580200048	0.000476542126016785	0.00133630289532294
internet_tend9	0.000600581754419881	0.00116833978849589	0.000801781737193764
ccajas_trx_tony_ratioavg9	0.000599757612332363	0.000634768982479481	0.000712694877505568
ctransferencias_recibidas_tony_tend9	0.000599277160682206	0.00179312213993875	0.00155902004454343
invers_x_tarje	0.000598412103889154	0.000366750302752245	0.00115812917594655
mvr_msaldopesos2_lag6	0.000598003416654967	0.000487064268360313	0.00164810690423163
ctarjeta_debito_tony_tend9_delta6	0.000597445038290606	0.00065918749771787	0.00160356347438753
mcaja_ahorro_ratioavg9	0.000594441492761651	0.000460472421228267	0.00133630289532294
Visa_Fvencimiento_tony	0.000594349528437544	0.000666255737651224	0.00115812917594655
ctrx_quarter_ratioavg9	0.000593009860165511	0.00046194653251603	0.00142538975501114
chomebanking_trx_tend9_lag6	0.000592749320869181	0.00044534058882372	0.00178173719376392
Master_fechaalta_ratioavg9_delta6	0.000591753365047476	0.000494957239362117	0.00129175946547884
mcuentas_saldo_tony_ratioavg9_lag6	0.000590725739681029	0.000540603029903984	0.00142538975501114
mtransferencias_recibidas_tend9_delta6	0.000589675690537476	0.00127355066177634	0.00142538975501114
mtransferencias_recibidas_tony_tend9_lag6	0.000588921701885571	0.000376879542778205	0.00146993318485523
mcuenta_debitos_automaticos	0.000588315551050456	0.000596579241010344	0.00106904231625835
matm_other_tend9_lag6	0.000588303302749745	0.00243324805447951	0.00151447661469933
ctarjeta_visa_trx_tend9_lag6	0.000587511776853815	0.000623385729223284	0.00129175946547884
cproductos_delta6	0.000584202801311052	0.00190072971735636	0.000489977728285078
ctrx_quarter_tony_tend9_delta6	0.000583781440366633	0.00052597942392318	0.00138084632516704
Master_Fvencimiento_tony_tend9	0.00058298320499554	0.00107853214125786	0.00191536748329621
ctarjeta_visa_debitos_automaticos_tony_ratioavg9	0.000582019337631298	0.000322124239243843	0.000801781737193764
ccomisiones_otras_tony_tend9	0.000581859318016756	0.000919487465897111	0.00164810690423163
chomebanking_trx_tony_tend9	0.000581830868564602	0.000716291120196584	0.00173719376391982
Visa_mpagado_tony_tend9	0.000579773490962583	0.0026152313130158	0.00138084632516704
cextraccion_autoservicio_tend9_lag6	0.000579584234605078	0.000452909415413531	0.00102449888641425
mv_fechaalta_lag6	0.000577924416824944	0.00136426780511986	0.00133630289532294
mactivos_margen_delta6	0.000575198204094869	0.000601290430836734	0.00133630289532294
cpayroll_trx_tony_ratioavg9_delta6	0.0005740033889906	0.00483513850223425	0.000579064587973274
mtransferencias_recibidas_tony_tend9	0.00057175409378229	0.00115540275209309	0.00164810690423163
internet_tony_tend9	0.000568766968237472	0.0011884843996354	0.00151447661469933
Master_Fvencimiento_tony_ratioavg9_lag6	0.00056854374044516	0.000583328246551932	0.00124721603563474
ctransferencias_emitidas_tony_ratioavg9	0.000565460032065265	0.00153269775269228	0.00178173719376392
tmobile_app_tony_ratiomax9_lag6	0.000559951047866601	0.000364012719474748	0.00138084632516704
mcuenta_corriente_tony_ratioavg9_delta6	0.000559328575832027	0.000621814119953013	0.00151447661469933
mtarjeta_visa_consumo_tony_ratioavg9	0.000559302204213626	0.00143569817405054	0.000935412026726058
mcaja_ahorro_dolares_tony	0.00055902067847988	0.000909676185709627	0.000534521158129176
mactivos_margen_tony_tend9	0.000557751701217975	0.00110889548684011	0.00133630289532294
cmobile_app_trx_tony_tend9_lag6	0.000557364352979702	0.000412957434290415	0.00142538975501114
mcuenta_corriente_tony_delta6	0.000555435476480238	0.000454900120489207	0.000979955456570156
mrentabilidad_ratioavg9	0.000555335878487351	0.000354000622547174	0.000979955456570156
mtarjeta_visa_debitos_automaticos_tony_tend9_delta6	0.000554974310283849	0.00245851276489444	0.00115812917594655
mrentabilidad_r_delta6	0.000553891103983007	0.000240072410994908	0.000757238307349666
mcomisiones_otras_tend9_lag6	0.000551077357401458	0.00120384287846943	0.00169265033407572
mcomisiones_tony_ratioavg9_delta6	0.000550443386887343	0.000472108514401787	0.00124721603563474
mactivos_margen_tony_delta6	0.000549229543357474	0.000598771490422995	0.000935412026726058
mcuentas_saldo_r_lag6	0.000549163842550249	0.000549485896466994	0.00138084632516704
thomebanking_ratioavg9	0.000548898658898534	0.000371133346383778	0.000801781737193764
mcaja_ahorro_ratiomax9	0.000548083524088971	0.000477491276152465	0.00142538975501114
cproductos_tony_ratioavg9_delta6	0.000547563137108055	0.000298370747557781	0.00111358574610245
Master_Fvencimiento_tony_ratiomax9_delta6	0.000545529252328036	0.000343409722298072	0.00124721603563474
Visa_mpagominimo_ratioavg9_delta6	0.000544951736770218	0.000736413175832682	0.00106904231625835
ctrx_quarter_tony_ratioavg9_lag6	0.000544508774197333	0.000476936483528121	0.00138084632516704
ccomisiones_mantenimiento_tend9_lag6	0.000544096462587535	0.000562515701472553	0.000623608017817372
Master_mlimitecompra_tony_tend9	0.000543658155608548	0.000521211481539808	0.00142538975501114
ctrx_quarter_tony_ratiomax9_lag6	0.000541028741904691	0.000443970887688866	0.00155902004454343
ctarjeta_debito_riesgo_ratioavg9	0.00054065256375413	0.000417281906372755	0.00129175946547884
mtarjeta_visa_debitos_automaticos_tony_tend9_lag6	0.000540034450858276	0.00107525286209993	0.00146993318485523
mcaja_ahorro_dolares_r_delta6	0.000537852125713001	0.00248348789174938	0.00155902004454343
Visa_cconsumos_tony_ratiomax9	0.000536370270995484	0.000481693511958228	0.00115812917594655
cliente_edad_tony_ratioavg9	0.000535257351329285	0.00210192371643107	0.00151447661469933
cproductos_tony_tend9_delta6	0.000533032875515793	0.000770250432739429	0.00115812917594655
mrentabilidad_tony_ratiomax9	0.000531102231172755	0.00044665972197511	0.00106904231625835
Master_Fvencimiento_ratioavg9_delta6	0.000529192138612164	0.000520264150396339	0.00138084632516704
tmobile_app_tony_tend9_lag6	0.000528668519842039	0.000553553890647588	0.00124721603563474
Visa_mfinanciacion_limite_tony_lag6	0.000526961165094207	0.000226683173128462	0.00111358574610245
mprestamos_personales_tony_ratioavg9_delta6	0.000526697903567221	0.00442393348503988	0.000757238307349666
ccomisiones_otras_tony_tend9_delta6	0.000524317743765678	0.000327779486027722	0.00111358574610245
mtransferencias_recibidas_r_lag6	0.000522004249224911	0.000946727965651586	0.00138084632516704
